prefix	as_path	timestamp	origin	prefix_id	prefix_block_id
1.8.1.0/24	{22742,3257,3491,7497,38345}	1611063632	38345	377	377
1.8.8.0/24	{22742,3257,3491,7497,38345}	1611063632	38345	378	378
1.9.0.0/16	{22742,6939,4788}	1604610901	4788	379	379
1.9.250.0/24	{22742,6939,4788}	1604610901	4788	380	380
1.10.128.0/17	{22742,6939,38040,23969}	1604610901	23969	381	381
1.10.128.0/24	{22742,3257,58453,38040,23969}	1610950362	23969	382	382
1.10.129.0/24	{22742,3257,58453,38040,23969}	1610341010	23969	383	383
1.10.131.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	384	384
1.10.132.0/22	{22742,6939,38040,23969}	1604610901	23969	385	385
1.10.132.0/24	{22742,6939,4651,23969}	1611113574	23969	386	386
1.10.133.0/24	{22742,6939,38040,23969}	1604610901	23969	387	387
1.10.134.0/24	{22742,6939,38040,23969}	1604610901	23969	388	388
1.10.136.0/21	{22742,6939,38040,23969}	1604610901	23969	389	389
1.10.136.0/24	{22742,6939,38040,23969}	1604610901	23969	390	390
1.10.137.0/24	{22742,6939,38040,23969}	1604610901	23969	391	391
1.10.138.0/24	{22742,6939,38040,23969}	1604610901	23969	392	392
1.10.139.0/24	{22742,6939,38040,23969}	1604610901	23969	393	393
1.10.140.0/24	{22742,6939,4651,23969}	1610989087	23969	394	394
1.10.141.0/24	{22742,6939,4651,23969}	1611021986	23969	395	395
1.10.143.0/24	{22742,6939,4651,23969}	1610989087	23969	396	396
1.10.144.0/20	{22742,6939,38040,23969}	1604610901	23969	397	397
1.10.144.0/24	{22742,6939,38040,23969}	1604610901	23969	398	398
1.10.145.0/24	{22742,6939,38040,23969}	1604610901	23969	399	399
1.10.146.0/24	{22742,6939,38040,23969}	1604610901	23969	400	400
1.10.147.0/24	{22742,6939,38040,23969}	1609372291	23969	401	401
1.10.148.0/24	{22742,6939,38040,23969}	1604610901	23969	402	402
1.10.149.0/24	{22742,6939,38040,23969}	1604610901	23969	403	403
1.10.150.0/24	{22742,6939,38040,23969}	1611087793	23969	404	404
1.10.151.0/24	{22742,6939,4651,23969}	1610989087	23969	405	405
1.10.152.0/24	{22742,6939,38040,23969}	1604610901	23969	406	406
1.10.154.0/24	{22742,6939,38040,23969}	1604610901	23969	407	407
1.10.155.0/24	{22742,6939,38040,23969}	1604610901	23969	408	408
1.10.156.0/24	{22742,6939,38040,23969}	1604610901	23969	409	409
1.10.157.0/24	{22742,6939,38040,23969}	1604610901	23969	410	410
1.10.158.0/24	{22742,6939,38040,23969}	1604610901	23969	411	411
1.10.159.0/24	{22742,6939,38040,23969}	1604610901	23969	412	412
1.10.160.0/19	{22742,6939,38040,23969}	1604610901	23969	413	413
1.10.160.0/22	{22742,6939,38040,23969}	1604610901	23969	414	414
1.10.164.0/24	{22742,6939,4651,23969}	1610989087	23969	415	415
1.10.165.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	416	416
1.10.166.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	417	417
1.10.167.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	418	418
1.10.168.0/24	{22742,6939,4651,23969}	1611021986	23969	419	419
1.10.169.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	420	420
1.10.170.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	421	421
1.10.171.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	422	422
1.10.172.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	423	423
1.10.173.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	424	424
1.10.174.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	425	425
1.10.175.0/24	{22742,3257,58453,38040,23969}	1611087791	23969	426	426
1.10.176.0/21	{22742,6939,38040,23969}	1604610901	23969	427	427
1.10.184.0/24	{22742,6939,4651,23969}	1607071179	23969	428	428
1.10.185.0/24	{22742,6939,4651,23969}	1610989087	23969	429	429
1.10.186.0/24	{22742,3257,58453,38040,23969}	1610340561	23969	430	430
1.10.187.0/24	{22742,6939,4651,23969}	1611021988	23969	431	431
1.10.188.0/24	{22742,6939,4651,23969}	1611021986	23969	432	432
1.10.189.0/24	{22742,6939,4651,23969}	1611133437	23969	433	433
1.10.190.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	434	434
1.10.191.0/24	{22742,3257,58453,38040,23969}	1611087791	23969	435	435
1.10.192.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	436	436
1.10.193.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	437	437
1.10.194.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	438	438
1.10.195.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	439	439
1.10.196.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	440	440
1.10.197.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	441	441
1.10.198.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	442	442
1.10.199.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	443	443
1.10.200.0/24	{22742,3257,58453,38040,23969}	1610341010	23969	444	444
1.10.201.0/24	{22742,3257,58453,38040,23969}	1610340943	23969	445	445
1.10.202.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	446	446
1.10.203.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	447	447
1.10.204.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	448	448
1.10.205.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	449	449
1.10.206.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	450	450
1.10.207.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	451	451
1.10.208.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	452	452
1.10.209.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	453	453
1.10.210.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	454	454
1.10.211.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	455	455
1.10.213.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	456	456
1.10.214.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	457	457
1.10.215.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	458	458
1.10.216.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	459	459
1.10.217.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	460	460
1.10.218.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	461	461
1.10.219.0/24	{22742,3257,58453,38040,23969}	1610340830	23969	462	462
1.10.220.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	463	463
1.10.221.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	464	464
1.10.222.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	465	465
1.10.223.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	466	466
1.10.224.0/20	{22742,6939,38040,23969}	1604610901	23969	467	467
1.10.240.0/22	{22742,6939,38040,23969}	1604610901	23969	468	468
1.10.244.0/23	{22742,3257,58453,38040,23969}	1610341008	23969	469	469
1.10.246.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	470	470
1.10.247.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	471	471
1.10.248.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	472	472
1.10.249.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	473	473
1.10.250.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	474	474
1.10.251.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	475	475
1.10.252.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	476	476
1.10.253.0/24	{22742,3257,58453,38040,23969}	1610341008	23969	477	477
1.10.254.0/24	{22742,3257,58453,38040,23969}	1610340561	23969	478	478
1.10.255.0/24	{22742,3257,58453,38040,23969}	1610340783	23969	479	479
1.11.0.0/21	{22742,3257,2914,3786,38091,18313}	1610340563	18313	480	480
1.11.24.0/21	{22742,3257,2914,3786,38091,18313}	1610340563	18313	481	481
1.11.40.0/21	{22742,3257,2914,3786,38091,18313}	1610340563	18313	482	482
1.11.56.0/21	{22742,3257,2914,3786,38091,18313}	1610340563	18313	483	483
1.11.64.0/21	{22742,3257,2914,3786,38091}	1610340840	38091	484	484
1.11.71.0/24	{22742,3257,2914,3786,38091,38091,38091,38091,38091,38091}	1610340728	38091	485	485
1.11.72.0/21	{22742,3257,2914,3786,38091}	1610340840	38091	486	486
1.11.80.0/21	{22742,3257,2914,3786,38091}	1610340840	38091	487	487
1.11.82.0/24	{22742,3257,2914,3786,38091,38091,38091,38091,38091,38091}	1610340728	38091	488	488
1.11.88.0/21	{22742,3257,2914,3786,38091}	1610340840	38091	489	489
1.11.92.0/23	{22742,3257,2914,9318,45996}	1610340871	45996	490	490
1.11.94.0/24	{22742,3257,2914,9318,45996}	1610340871	45996	491	491
1.11.96.0/22	{22742,3257,2914,3786,38091,38669}	1610340838	38669	492	492
1.11.100.0/22	{22742,3257,2914,3786,38091,38669}	1610340838	38669	493	493
1.11.104.0/22	{22742,3257,2914,3786,38091,38669}	1610340838	38669	494	494
1.11.108.0/22	{22742,3257,2914,3786,38091,38669}	1610340838	38669	495	495
1.11.112.0/22	{22742,3257,2914,3786,38091,38669}	1610340838	38669	496	496
